CRUISE,VESSEL,YEAR,SEASON,STATION,STRATUM,TOW,OPERATION_STATUS,SHG,TOGA,TYPE_CODE,TYPE_COMMENT,OPERATION_CODE,OPERATION_COMMENT,GEAR_CODE,GEAR_COMMENT,ACQUISITION_CODE,ACQUISITION_COMMENT,DECDEG_BEGLAT,DECDEG_BEGLON,DECDEG_ENDLAT,DECDEG_ENDLON,TOW_DURATION (min),BEGIN_TOW_DATE,BEGIN_TOW_TIME,END_TOW_DATE,END_TOW_TIME,AVG_DEPTH (m),BOTTOM_TEMP (deg C),BOTTOM_SALINITY (PSU),SURFACE_TEMP (deg C),SURFACE_SALINITY (PSU),SVSPP,LOGGED_SPECIES_NAME,EXPANDED_CATCH_WT (kg),EXPANDED_CATCH_NUMBER
200510,AL,2005,FALL,223,1300,1,Representative,111,,,,,,,,,,42.480283,-66.707433,42.480117,-66.7504,30.02,10/10/2005,18:25,10/10/2005 0:00,6:55:34 PM,305,7.84,35.04,15.85,32.1,84,Brosme brosme (cusk),7.08,2
200510,AL,2005,FALL,224,1300,2,Representative,111,,,,,,,,,,42.31825,-66.882433,42.322933,-66.8404,29.95,10/10/2005,21:03,10/10/2005 0:00,9:33:02 PM,300,8.03,35.06,16.61,31.71,84,Brosme brosme (cusk),3.74,1
200510,AL,2005,FALL,233,1300,3,Representative,111,,,,,,,,,,42.356067,-67.30135,42.362717,-67.260383,30.02,10/11/2005,18:51,10/11/2005 0:00,7:21:26 PM,320,8.2,35.05,17.2,31.23,84,Brosme brosme (cusk),1.84,1
200510,AL,2005,FALL,255,1290,2,Representative,111,,,,,,,,,,41.979517,-68.274767,42.006517,-68.251783,30,10/19/2005,5:05,10/19/2005 0:00,5:35:17 AM,195,8.18,34.55,14.9,31.94,84,Brosme brosme (cusk),1.38,1
200510,AL,2005,FALL,261,1360,6,Representative,122,,,,,,,,,,42.886517,-68.3497,42.912717,-68.373083,29.98,10/19/2005,19:07,10/19/2005 0:00,7:37:21 PM,167,7.18,34.04,13.65,31.98,84,Brosme brosme (cusk),0.8,1
200510,AL,2005,FALL,267,1360,3,Representative,111,,,,,,,,,,43.068583,-67.67955,43.036783,-67.67845,30.07,10/20/2005,11:20,10/20/2005 0:00,11:50:21 AM,171,7.1,33.97,12.86,31.89,84,Brosme brosme (cusk),2.2,3
200510,AL,2005,FALL,276,1330,3,Representative,111,,,,,,,,,,44.1341,-66.6501,44.16575,-66.643333,30,10/21/2005,14:35,10/21/2005 0:00,3:05:02 PM,95,10.01,33.39,10.96,32.84,84,Brosme brosme (cusk),0.32,1
200510,AL,2005,FALL,314,1400,1,Representative,136,,,,,,,,,,43.27745,-70.245167,43.25465,-70.274567,29.98,11/2/2005,3:51,11/2/2005 0:00,4:21:50 AM,94,8.96,33.05,10.38,30.84,84,Brosme brosme (cusk),1.28,1
200510,AL,2005,FALL,317,1370,2,Representative,111,,,,,,,,,,43.240033,-69.543517,43.20855,-69.5513,30.03,11/2/2005,17:18,11/2/2005 0:00,5:48:53 PM,143,6.5,33.28,10.65,32.62,84,Brosme brosme (cusk),2.02,1
200604,AL,2006,SPRING,212,1170,3,Representative,111,,,,,,,,,,41.60135,-65.947433,41.62885,-65.926933,30.13,3/31/2006,23:14,3/31/2006 0:00,11:44:36 PM,154,6.97,33.71,4,31.97,84,Brosme brosme (cusk),6.42,4
200604,AL,2006,SPRING,215,1210,1,Representative,111,,,,,,,,,,42.098983,-66.305283,42.107283,-66.26355,30.15,4/1/2006,6:55,4/1/2006 0:00,7:25:21 AM,93,5.12,32.84,4.88,32.69,84,Brosme brosme (cusk),0.98,1
200604,AL,2006,SPRING,277,1370,2,Representative,111,,,,,,,,,,42.606917,-68.858267,42.60505,-68.8147,30.03,4/12/2006,5:02,4/12/2006 0:00,5:32:34 AM,164,6.74,33.58,5.39,32.42,84,Brosme brosme (cusk),4.42,2
200604,AL,2006,SPRING,280,1290,5,Representative,111,,,,,,,,,,42.7402,-68.354267,42.760517,-68.32105,30.12,4/12/2006,11:18,4/12/2006 0:00,11:48:25 AM,186,7.77,34.37,5.63,32.41,84,Brosme brosme (cusk),0.06,1
200604,AL,2006,SPRING,282,1360,4,Representative,111,,,,,,,,,,42.935583,-68.125833,42.967267,-68.131867,30.12,4/12/2006,16:13,4/12/2006 0:00,4:44:02 PM,175,7.96,34.51,5.93,32.37,84,Brosme brosme (cusk),1.18,2
200604,AL,2006,SPRING,330,1270,4,Representative,111,,,,,,,,,,42.474283,-69.926117,42.505333,-69.926067,30.08,4/18/2006,5:37,4/18/2006 0:00,6:07:34 AM,178,7.16,33.83,5.9,32.53,84,Brosme brosme (cusk),8.94,1
200610,AL,2006,FALL,257,1220,1,Representative,111,,,,,,,,,,42.179802,-67.711107,42.158867,-67.743073,30.05,10/4/2006,8:31,10/4/2006 0:00,9:01:29 AM,196,8.33,34.96,15.18,32.15,84,Brosme brosme (cusk),1.28,1
200610,AL,2006,FALL,286,1360,6,Representative,111,,,,,,,,,,42.843625,-68.400503,42.81685,-68.378213,30.02,10/13/2006,12:42,10/13/2006 0:00,1:12:13 PM,199,8.03,34.24,13.31,32.73,84,Brosme brosme (cusk),2.88,1
200610,AL,2006,FALL,289,1290,6,Representative,111,,,,,,,,,,42.350967,-68.149778,42.380217,-68.167893,30.1,10/13/2006,20:43,10/13/2006 0:00,9:13:20 PM,186,7.81,34.41,15.13,32.12,84,Brosme brosme (cusk),0.82,1
200610,AL,2006,FALL,290,1290,8,Representative,136,,,,,,,,,,42.729328,-67.876787,42.753237,-67.903893,30.02,10/14/2006,0:36,10/14/2006 0:00,1:06:10 AM,189,8.22,34.54,14.69,32.18,84,Brosme brosme (cusk),0.58,1
200610,AL,2006,FALL,295,1290,4,Representative,111,,,,,,,,,,42.687038,-67.354185,42.705935,-67.319973,29.93,10/14/2006,14:09,10/14/2006 0:00,2:39:26 PM,208,8.69,35.09,13.73,32.51,84,Brosme brosme (cusk),2.02,1
200610,AL,2006,FALL,297,1340,5,Representative,111,,,,,,,,,,43.22842,-66.80387,43.253123,-66.776833,30.03,10/14/2006,20:34,10/14/2006 0:00,9:04:33 PM,146,9.98,34.16,12.7,33.02,84,Brosme brosme (cusk),0.96,1
200610,AL,2006,FALL,322,1370,5,Representative,111,,,,,,,,,,43.103865,-69.711017,43.110365,-69.753563,30.17,10/18/2006,3:00,10/18/2006 0:00,3:30:17 AM,135,7.66,33.28,12.28,32.81,84,Brosme brosme (cusk),0.86,1
200703,AL,2007,SPRING,240,1170,3,Representative,111,,,,,,,,,,41.679182,-65.819857,41.706417,-65.802037,30,4/3/2007,6:59,4/3/2007 0:00,7:29:44 AM,190,6.85,34.14,1.17,31.41,84,Brosme brosme (cusk),3.38,2
200703,AL,2007,SPRING,241,1290,6,Representative,111,,,,,,,,,,42.18188,-65.766528,42.201525,-65.732833,30.05,4/3/2007,12:50,4/3/2007 0:00,1:20:20 PM,231,7.11,34.8,1.41,31.63,84,Brosme brosme (cusk),1.78,1
200703,AL,2007,SPRING,253,1300,3,Representative,111,,,,,,,,,,42.387645,-66.929192,42.39397,-66.97049,30,4/4/2007,18:51,4/4/2007 0:00,7:21:54 PM,354,6.29,34.87,4.19,32.6,84,Brosme brosme (cusk),2.04,1
200703,AL,2007,SPRING,283,1220,2,Representative,111,,,,,,,,,,42.192122,-67.735055,42.168952,-67.764387,30.05,4/12/2007,5:57,4/12/2007 0:00,6:27:52 AM,208,6.96,34.71,4.54,32.86,84,Brosme brosme (cusk),1.9,2
200703,AL,2007,SPRING,288,1290,2,Representative,111,,,,,,,,,,42.393652,-68.213653,42.421428,-68.233487,30.03,4/12/2007,17:53,4/12/2007 0:00,6:23:11 PM,190,7.13,34.25,4.92,33.01,84,Brosme brosme (cusk),0.8,2
200703,AL,2007,SPRING,346,1370,5,Representative,111,,,,,,,,,,42.613135,-68.97188,42.59318,-68.938958,30.02,4/26/2007,11:40,4/26/2007 0:00,12:10:57 PM,194,7.09,33.99,5.93,33.36,84,Brosme brosme (cusk),1.6,1
200709,AL,2007,FALL,285,1370,2,Representative,111,,,,,,,,,,43.002852,-68.930835,43.034767,-68.930763,30.05,10/19/2007,7:57,10/19/2007 0:00,8:27:15 AM,139,6.66,33.32,12.71,32.51,84,Brosme brosme (cusk),0.7,1
200709,AL,2007,FALL,296,1330,3,Representative,135,,,,,,,,,,43.225732,-66.378805,43.232208,-66.356917,24.05,10/20/2007,19:45,10/20/2007 0:00,8:09:35 PM,70,8.42,32.45,12.26,31,84,Brosme brosme (cusk),1.86,1
200803,AL,2008,SPRING,265,1290,5,Representative,111,4211,4,,2,,1,,1,,42.31394,-67.775837,42.32115,-67.733778,29.98,4/19/2008,16:38,4/19/2008 0:00,5:08:29 PM,219,7.23,34.59,5.94,32.75,84,Brosme brosme (cusk),2.54,1
200803,AL,2008,SPRING,267,1290,4,Representative,111,4111,4,,1,,1,,1,,42.709565,-67.561625,42.732447,-67.591882,30.02,4/19/2008,23:01,4/19/2008 0:00,11:31:42 PM,198,,,,,84,Brosme brosme (cusk),2.16,1
200807,AL,2008,FALL,254,1290,3,Representative,111,4111,4,,1,,1,,1,,42.509307,-67.691072,42.494448,-67.72889,30.02,10/13/2008,17:24,10/13/2008 0:00,5:54:18 PM,227,,,,,84,Brosme brosme (cusk),1.7,1
200807,AL,2008,FALL,273,1290,4,Representative,111,4314,4,,3,,1,,4,,42.229012,-68.31198,42.238772,-68.352685,29.82,10/15/2008,16:15,10/15/2008 0:00,4:45:11 PM,200,,,,,84,Brosme brosme (cusk),1.28,1
200807,AL,2008,FALL,281,1240,5,Representative,111,4111,4,,1,,1,,1,,42.023057,-68.914815,42.002055,-68.945257,29.97,10/16/2008,15:06,10/16/2008 0:00,3:36:31 PM,134,,,,,84,Brosme brosme (cusk),1.16,1
200807,AL,2008,FALL,302,1360,4,Representative,111,4111,4,,1,,1,,1,,42.828893,-67.861195,42.854893,-67.833362,30.27,10/25/2008,4:52,10/25/2008 0:00,5:22:28 AM,199,,,,,84,Brosme brosme (cusk),0.7,1
200807,AL,2008,FALL,304,1360,3,Representative,134,,,,,,,,,,42.9358,-66.786058,42.960368,-66.760828,30.07,10/25/2008,12:29,10/25/2008 0:00,12:59:10 PM,197,,,,,84,Brosme brosme (cusk),1.78,2
200807,AL,2008,FALL,342,1370,4,Representative,111,4314,4,,3,,1,,4,,43.227082,-69.092648,43.231415,-69.136128,30.05,11/5/2008,5:55,11/5/2008 0:00,6:25:33 AM,175,,,,,84,Brosme brosme (cusk),0.055,1
200807,AL,2008,FALL,344,1370,2,Non-Representative,143,,,,,,,,,,43.236725,-69.734172,43.22515,-69.750107,15.4,11/5/2008,11:09,11/5/2008 0:00,11:25:12 AM,122,,,,,84,Brosme brosme (cusk),3.22,2
200807,AL,2008,FALL,403,1370,33,Non-Representative,411,4111,4,,1,,1,,1,,43.147665,-69.62487,43.168603,-69.594868,30.03,11/5/2008,17:38,11/5/2008 0:00,6:08:40 PM,84,,,,,84,Brosme brosme (cusk),0.7,1
200807,AL,2008,FALL,405,1370,35,Non-Representative,411,4111,4,,1,,1,,1,,43.085887,-69.624613,43.096363,-69.664938,29.83,11/5/2008,21:00,11/5/2008 0:00,9:29:57 PM,102,,,,,84,Brosme brosme (cusk),1.52,1
200807,AL,2008,FALL,413,1260,36,Non-Representative,449,,,,,,,,,,42.911822,-70.089078,42.912782,-70.129665,30.2,11/6/2008,11:50,11/6/2008 0:00,12:20:36 PM,61,8.98,32.79,10.64,32.53,84,Brosme brosme (cusk),1.12,1
200807,AL,2008,FALL,442,1240,41,Non-Representative,411,,,,,,,,,,41.298288,-69.066085,41.32751,-69.064375,30.08,11/9/2008,16:03,11/9/2008 0:00,4:33:25 PM,156,,,,,84,Brosme brosme (cusk),2.32,1
200902,HB,2009,SPRING,225,1270,2,Representative,111,1111,1,RANDOM,1,Good Performance,1,,1,,42.156103,-69.801362,42.147005,-69.78241,20.05,4/4/2009,19:43,4/4/2009 0:00,8:03:04 PM,152,,,4.66,32.67,84,Brosme brosme (cusk),0.61,1
200902,HB,2009,SPRING,304,1170,3,Representative,111,1111,1,RANDOM,1,Good Performance,1,,1,,41.760697,-65.87607,41.773025,-65.889555,20.03,4/19/2009,12:57,4/19/2009 0:00,1:17:21 PM,122,5.91,33.62,4.51,31.91,84,Brosme brosme (cusk),1.32,1
200902,HB,2009,SPRING,305,1180,3,Representative,111,1111,1,RANDOM,1,Good Performance,1,,1,,41.928418,-65.725677,41.943698,-65.719157,20.03,4/19/2009,16:54,4/19/2009 0:00,5:14:08 PM,232,7.13,34.89,3.72,31.58,84,Brosme brosme (cusk),13.37,6
200902,HB,2009,SPRING,312,1290,5,Non-Representative,149,1341,1,RANDOM,3,Representative.  DS StDev & WS StDev High.,4,Major Gear Damage (i.e. rim-rack whole sections torn out loss of trawl door(s) ,1,,42.440625,-66.281322,42.430778,-66.298735,20.03,4/20/2009,11:13,4/20/2009 0:00,11:33:39 AM,245,6.61,34.83,3.81,31.53,84,Brosme brosme (cusk),0.71,1
200902,HB,2009,SPRING,322,1260,3,Representative,123,1324,1,RANDOM,3,Representative.  (WS Acq.),2,Minor hang no significant gear damage,4,WS less than 25% data acquisition.,43.177055,-70.003107,43.160773,-69.998272,20.07,4/21/2009,21:05,4/21/2009 0:00,9:25:50 PM,94,3.95,32.92,5.43,31.79,84,Brosme brosme (cusk),4.55,3
200902,HB,2009,SPRING,353,1360,9,Representative,111,1314,1,RANDOM,3,Representative.  (WS Acq.),1,,4,WS less than 25% data acquisition.,42.881548,-67.037917,42.867945,-67.051213,20.02,4/30/2009,7:27,4/30/2009 0:00,7:47:20 AM,220,7.27,34.47,6.2,32.52,84,Brosme brosme (cusk),5.34,2
200902,HB,2009,SPRING,355,1360,4,Non-Representative,134,1344,1,RANDOM,3,Representative.  (WS Acq.),4,Catch Not Landed,4,WS less than 25% data acquisition.,43.058325,-67.74673,43.059093,-67.723898,20.03,4/30/2009,13:22,4/30/2009 0:00,1:42:47 PM,163,6.22,33.7,6.05,32.56,84,Brosme brosme (cusk),6.61,9
200902,HB,2009,SPRING,355,1360,4,Representative,134,1344,1,RANDOM,3,Representative.  (WS Acq.),4,Catch Not Landed,4,WS less than 25% data acquisition.,43.058325,-67.74673,43.059093,-67.723898,20.03,4/30/2009,13:22,4/30/2009 0:00,1:42:47 PM,163,6.22,33.7,6.05,32.56,84,Brosme brosme (cusk),6.61,9
200902,HB,2009,SPRING,358,1360,8,Representative,111,1111,1,RANDOM,1,Good Performance,1,,1,,43.10117,-67.29189,43.101098,-67.314223,20.07,4/30/2009,20:50,4/30/2009 0:00,9:10:55 PM,162,7.01,34.4,6.4,32.4,84,Brosme brosme (cusk),4.34,3
200902,HB,2009,SPRING,368,1340,7,Representative,111,1111,1,RANDOM,1,Good Performance,1,,1,,43.941317,-67.298835,43.930598,-67.316922,20.05,5/2/2009,9:58,5/2/2009 0:00,10:18:38 AM,214,7.07,34.25,5.13,32.11,84,Brosme brosme (cusk),1.07,1
200904,HB,2009,FALL,281,1290,8,Non-Representative,134,1141,1,RANDOM within 1nm radius    ,1,GOOD PERFORMANCE    ,4,Improperly attached liner OR significant catch outside liner    ,1,,42.730368,-67.323085,42.746162,-67.320597,20.03,11/3/2009,7:47,11/3/2009 0:00,8:07:02 AM,212,8.51,34.8,10.66,33.03,84,Brosme brosme (cusk),3.22,1
200904,HB,2009,FALL,281,1290,8,Representative,134,1141,1,RANDOM within 1nm radius    ,1,GOOD PERFORMANCE    ,4,Improperly attached liner OR significant catch outside liner    ,1,,42.730368,-67.323085,42.746162,-67.320597,20.03,11/3/2009,7:47,11/3/2009 0:00,8:07:02 AM,212,8.51,34.8,10.66,33.03,84,Brosme brosme (cusk),3.22,1
200904,HB,2009,FALL,285,1300,3,Representative,111,1314,1,RANDOM within 1nm radius    ,3,HR StdDev high     Acquisition Coded Value=4 (see A code for details)    ,1,,4,WS StdDev=0    ,42.435622,-67.138378,42.434977,-67.159692,20.05,11/3/2009,18:24,11/3/2009 0:00,6:44:05 PM,361,8.63,35.08,11,32.76,84,Brosme brosme (cusk),1.41,1
200904,HB,2009,FALL,293,1300,2,Representative,136,1123,1,RANDOM within 1nm radius    ,1,GOOD PERFORMANCE    ,2,Obstruction in/on gear not thought to significantly alter fish capture    ,3,DS 25%-49.99% data acquisition    ,42.346853,-67.381313,42.358287,-67.397543,20.03,11/4/2009,14:03,11/4/2009 0:00,2:23:09 PM,325,8.7,35.08,11.37,32.39,84,Brosme brosme (cusk),2.49,1
200904,HB,2009,FALL,294,1290,2,Representative,111,1311,1,RANDOM within 1nm radius    ,3,HR StdDev high    HR Mean outside optimal within tolerance    ,1,,1,,42.268843,-67.438637,42.272892,-67.458067,20.02,11/4/2009,17:53,11/4/2009 0:00,6:13:17 PM,282,8.62,34.93,11.78,32.42,84,Brosme brosme (cusk),0.82,1
200904,HB,2009,FALL,316,1270,2,Representative,111,1111,1,RANDOM within 1nm radius    ,1,GOOD PERFORMANCE    ,1,,1,,42.11005,-69.85612,42.093145,-69.856177,20.02,11/11/2009,3:05,11/11/2009 0:00,3:25:44 AM,136,6.46,33.5,10.3,32.36,84,Brosme brosme (cusk),2.4,1
200904,HB,2009,FALL,344,1340,1,Representative,111,1314,1,RANDOM within 1nm radius    ,3, Acquisition Coded Value=4 (see A code for details)    HR StdDev high:,1,,4,DS less than 25% data acquisition,43.665663,-67.189425,43.649162,-67.195608,20.05,11/14/2009,16:18,11/14/2009 0:00,4:38:39 PM,147,8.36,34.04,10.2,32.59,84,Brosme brosme (cusk),1.07,1
200904,HB,2009,FALL,368,1260,4,Representative,111,1111,1,RANDOM within 1nm radius    ,1,GOOD PERFORMANCE    ,1,,1,,42.651335,-70.164935,42.667932,-70.165823,20.03,11/17/2009,14:24,11/17/2009 0:00,2:44:43 PM,98,9.2,33.09,9.85,32.78,84,Brosme brosme (cusk),1.63,1
201001,HB,2010,SPRING,245,1210,4,Representative,111,1111,1,RANDOM; within 1nm radius    ,1,GOOD PERFORMANCE    ,1,,1,,42.133718,-66.712933,42.124643,-66.693647,20.02,4/5/2010,8:21,4/5/2010 0:00,8:41:42 AM,83,5.77,32.77,5.75,32.57,84,Brosme brosme (cusk),4.18,4
201001,HB,2010,SPRING,251,1170,1,Representative,111,1111,1,RANDOM; within 1nm radius    ,1,GOOD PERFORMANCE    ,1,,1,,41.732065,-65.843855,41.741197,-65.824935,20.02,4/5/2010,22:56,4/5/2010 0:00,11:16:42 PM,129,9.46,34.63,4.58,31.84,84,Brosme brosme (cusk),4.32,3
201001,HB,2010,SPRING,254,1180,4,Representative,123,1121,1,REPEAT    ,1,GOOD PERFORMANCE    ,2,Minor hang; no significant gear damage    ,1,,41.974587,-65.818372,41.985028,-65.83625,20.03,4/6/2010,4:09,4/6/2010 0:00,4:29:04 AM,194,9.15,35.18,8.33,33.6,84,Brosme brosme (cusk),2.18,1
201001,HB,2010,SPRING,255,1290,1,Representative,111,1111,1,RANDOM; within 1nm radius    ,1,GOOD PERFORMANCE    ,1,,1,,42.19045,-65.853393,42.20539,-65.864163,20.03,4/6/2010,7:19,4/6/2010 0:00,7:39:11 AM,241,9.66,35.25,6.18,32.9,84,Brosme brosme (cusk),1.37,1
201001,HB,2010,SPRING,274,1240,4,Representative,135,1321,1,RANDOM; within 1nm radius    ,3,DS StdDev high;    DS Mean outside optimal; within tolerance;    WS StdDev high;    WS Mean outside optimal; within tolerance;    ,2,Slightly larger holes or tears in Jibs; Wings; Bunts; Square or 1st & 2nd TOP Bellies;  Other gear damage or malfunction not thought to significantly alter fish capture by Chief Sci or Watch Chief ,1,,41.642695,-68.576043,41.626288,-68.573428,20.05,4/14/2010,22:15,4/14/2010 0:00,10:35:36 PM,148,7.34,33.89,7.01,32.31,84,Brosme brosme (cusk),0.391,1
201001,HB,2010,SPRING,300,1220,3,Representative,111,1111,1,RANDOM; within 1nm radius    ,1,GOOD PERFORMANCE    ,1,,1,,42.065647,-67.968603,42.073853,-67.988545,20.03,4/17/2010,4:53,4/17/2010 0:00,5:13:55 AM,198,8.62,34.73,6.64,32.17,84,Brosme brosme (cusk),3.94,1
201001,HB,2010,SPRING,303,1290,8,Representative,111,1111,1,RANDOM; within 1nm radius    ,1,GOOD PERFORMANCE    ,1,,1,,42.348472,-67.929532,42.361153,-67.943782,20.03,4/17/2010,13:20,4/17/2010 0:00,1:40:27 PM,179,7.39,33.72,6.35,32.08,84,Brosme brosme (cusk),0.081,1
201001,HB,2010,SPRING,306,1360,3,Representative,111,1111,1,ALTERNATE    ,1,GOOD PERFORMANCE    ,1,,1,,43.090472,-68.06783,43.085838,-68.089732,20,4/18/2010,1:51,4/18/2010 0:00,2:11:50 AM,177,7.04,33.5,5.49,31.8,84,Brosme brosme (cusk),0.54,1
201001,HB,2010,SPRING,309,1360,9,Representative,111,1311,1,RANDOM; within 1nm radius    ,3,HR StdDev high;    ,1,,1,,42.837328,-67.118838,42.850883,-67.10487,20.05,4/18/2010,11:42,4/18/2010 0:00,12:02:50 PM,220,8.77,34.58,5.13,31.62,84,Brosme brosme (cusk),10.03,7
201001,HB,2010,SPRING,318,1351,3,Representative,111,1111,1,RANDOM; within 1nm radius    ,1,GOOD PERFORMANCE    ,1,,1,,44.258082,-67.165272,44.272437,-67.154587,20.03,4/19/2010,14:38,4/19/2010 0:00,2:58:03 PM,158,7.43,33.7,4.89,31.74,84,Brosme brosme (cusk),1.4,1
201001,HB,2010,SPRING,353,1260,2,Non-Representative,143,1441,1,RANDOM; within 1nm radius    ,4,Tow was greater than 21 or less than 16 minutes;    WS StdDev high;    WS Mean outside optimal; within tolerance;    ,4,Significant Hang occurring at less than 16.00min tow duration (OR unknown tow duration)    ,1,,42.431623,-70.115143,42.419973,-70.120713,15.28,4/27/2010,4:17,4/27/2010 0:00,4:32:18 AM,80,4.56,32.29,8.76,30.63,84,Brosme brosme (cusk),0.9,1
201004,HB,2010,FALL,278,1290,7,Non-Representative,141,1414,1,RANDOM; within 1nm radius    ,4,Tow was greater than 21 or less than 16 minutes;,1,,4,DS less than 25% data acquisition;,42.154253,-65.975717,42.163292,-65.98408,13.47,10/31/2010,5:07,10/31/2010 0:00,5:20:47 AM,225,7.51,35.12,12.8,32.68,84,Brosme brosme (cusk),1.55,1
201004,HB,2010,FALL,281,1290,1,Representative,111,1113,1,RANDOM; within 1nm radius    ,1,GOOD PERFORMANCE,1,,3,DS 25%-49.99% data acquisition;,42.568847,-66.680095,42.573305,-66.701892,20.07,10/31/2010,13:56,10/31/2010 0:00,2:16:09 PM,222,8.39,35.13,12.15,32.71,84,Brosme brosme (cusk),2.23,1
201004,HB,2010,FALL,282,1300,2,Non-Representative,141,1414,1,RANDOM; within 1nm radius    ,4,Tow was greater than 21 or less than 16 minutes;,1,,4,DS less than 25% data acquisition;  Depth 300 less than 25% data acquisition;,42.438705,-66.780585,42.441777,-66.79416,13.28,10/31/2010,16:54,10/31/2010 0:00,5:07:33 PM,342,,,,,84,Brosme brosme (cusk),4.82,2
201004,HB,2010,FALL,288,1290,4,Representative,111,1111,1,RANDOM; within 1nm radius    ,1,GOOD PERFORMANCE,1,,1,,42.233175,-67.229232,42.2316,-67.208057,20.02,11/1/2010,9:18,11/1/2010 0:00,9:38:09 AM,217,8.64,35.11,11.74,32.72,84,Brosme brosme (cusk),0.046,1
201004,HB,2010,FALL,292,1290,11,Non-Representative,211,1314,1,REPEAT,3,Acquisition Coded Value=4 (see A code for details);  WS StdDev high;  WS Mean outside optimal; within tolerance;  HR Mean outside optimal; within tolerance;,1,,4,DS less than 25% data acquisition;    ,42.264728,-67.682253,42.268785,-67.702735,20.02,11/1/2010,20:46,11/1/2010 0:00,9:06:13 PM,230,8.68,35.11,11.45,32.58,84,Brosme brosme (cusk),1.69,3
201004,HB,2010,FALL,292,1290,11,Representative,211,1314,1,REPEAT,3,Acquisition Coded Value=4 (see A code for details);  WS StdDev high;  WS Mean outside optimal; within tolerance;  HR Mean outside optimal; within tolerance;,1,,4,DS less than 25% data acquisition;    ,42.264728,-67.682253,42.268785,-67.702735,20.02,11/1/2010,20:46,11/1/2010 0:00,9:06:13 PM,230,8.68,35.11,11.45,32.58,84,Brosme brosme (cusk),1.69,3
201004,HB,2010,FALL,293,1220,2,Representative,123,1111,1,RANDOM; within 1nm radius    ,1,GOOD PERFORMANCE    ,1,,1,,42.186255,-67.642918,42.178127,-67.624145,20.02,11/1/2010,23:16,11/1/2010 0:00,11:36:40 PM,200,8.85,35.11,11.78,32.4,84,Brosme brosme (cusk),0.885,1
201004,HB,2010,FALL,319,1290,2,Representative,111,1314,1,RANDOM; within 1nm radius    ,3,HR StdDev high;  HR Mean outside optimal; within tolerance;  Acquisition Coded Value=4 (see A code for details);    ,1,,4,WS less than 25% data acquisition;    ,42.780613,-67.337462,42.769185,-67.35213,20.02,11/13/2010,18:06,11/13/2010 0:00,6:26:38 PM,194,9.12,35.1,11.04,33.28,84,Brosme brosme (cusk),5.85,6
201004,HB,2010,FALL,352,1260,4,Non-Representative,134,1344,1,RANDOM; outside 1nm; within 3nm radius    ,3,Acquisition Coded Value=4 (see A code for details);    ,4,Parted Legs    ,4,WS less than 25% data acquisition;    ,43.146707,-70.032295,43.149702,-70.054505,20.02,11/18/2010,11:03,11/18/2010 0:00,11:23:25 AM,58,10.11,33.2,10.28,33.13,84,Brosme brosme (cusk),4.27,4
201004,HB,2010,FALL,352,1260,4,Representative,134,1344,1,RANDOM; outside 1nm; within 3nm radius    ,3,Acquisition Coded Value=4 (see A code for details);    ,4,Parted Legs    ,4,WS less than 25% data acquisition;    ,43.146707,-70.032295,43.149702,-70.054505,20.02,11/18/2010,11:03,11/18/2010 0:00,11:23:25 AM,58,10.11,33.2,10.28,33.13,84,Brosme brosme (cusk),4.27,4
201004,HB,2010,FALL,364,1270,3,Representative,111,1311,1,RANDOM; outside 1nm; within 3nm radius    ,3,HR StdDev high;  HR Mean outside optimal; within tolerance;    ,1,,1,,42.686238,-70.030882,42.674192,-70.017252,20.07,12/1/2010,19:22,12/1/2010 0:00,7:43:01 PM,117,8.91,33.42,9.59,33.24,84,Brosme brosme (cusk),5.95,3
201102,HB,2011,SPRING,271,1220,2,Representative,111,1211,1,RANDOM within 1nm radius    ,2,WS Mean outside optimal within tolerance  HR Mean outside optimal within tolerance ,1,,1, ,42.175672,-67.738838,42.192838,-67.739485,20.12,4/22/2011,5:44,4/22/2011 0:00,6:04:10 AM,203,8.73,34.83,5.79,32.35,84,Brosme brosme (cusk),6.24,3
201102,HB,2011,SPRING,280,1180,4,Representative,136,1324,1,RANDOM within 1nm radius    ,3, Acquisition Coded Value=4 (see A code for details)    ,2,Obstruction in/on gear not thought to significantly alter fish capture,4,WS less than 25% data acquisition,41.502718,-65.945763,41.517635,-65.93729,20.03,4/23/2011,8:26,4/23/2011 0:00,8:46:37 AM,218,9.27,35.22,8.78,33.48,84,Brosme brosme (cusk),1.63,1
201102,HB,2011,SPRING,281,1170,2,Representative,111,1314,1,RANDOM within 1nm radius    ,3,Acquisition Coded Value=4 (see A code for details)  DS Mean outside optimal within tolerance  HR Mean outside optimal within tolerance,1,,4,WS less than 25% data acquisition,41.684037,-65.817523,41.69664,-65.806553,20.02,4/23/2011,12:07,4/23/2011 0:00,12:27:03 PM,186,10.83,35.16,8.7,33.33,84,Brosme brosme (cusk),8.31,7
201102,HB,2011,SPRING,282,1180,3,Representative,111,1314,1,RANDOM within 1nm radius    ,3,DS StdDev high  Acquisition Coded Value=4 (see A code for details)  DS Mean outside optimal within tolerance,1,,4,WS less than 25% data acquisition  Scanmar Depth less than 25% data acquisition,41.902495,-65.761338,41.915772,-65.77334,20.02,4/23/2011,14:54,4/23/2011 0:00,3:14:05 PM,190,8.08,34.98,5.15,31.92,84,Brosme brosme (cusk),6.38,3
